Step,AgentID,Letters_sent,Letters_received
77,25,16,9
77,5,3,8
77,13,5,5
77,45,10,10
77,19,8,6
77,48,6,4
77,1,10,7
77,16,9,11
77,37,13,5
77,40,4,8
77,24,8,9
77,4,7,10
77,38,7,6
77,21,7,12
77,0,7,8
77,33,18,6
77,36,1,9
77,6,2,8
77,31,7,13
77,9,12,10
77,14,10,6
77,49,5,10
77,43,4,4
77,8,1,8
77,7,10,7
77,23,9,16
77,26,5,5
77,11,3,1
77,46,5,6
77,42,8,2
77,3,8,12
77,22,5,5
77,12,7,4
77,30,9,6
77,34,7,4
77,41,6,6
77,32,4,4
77,29,3,6
77,44,7,9
77,18,3,7
77,27,5,6
78,44,7,9
78,30,9,6
78,24,9,9
78,39,15,5
78,37,13,5
78,9,12,10
78,49,5,10
78,36,1,9
78,8,1,8
78,1,10,8
78,20,7,5
78,26,5,5
78,25,16,9
78,40,5,8
78,32,4,4
78,15,11,7
78,38,8,9
78,43,5,4
78,3,9,12
78,47,7,6
78,19,8,6
78,11,3,1
78,13,5,5
78,5,3,8
78,18,3,7
78,42,8,2
78,21,7,12
78,0,7,8
78,27,5,7
78,41,7,8
78,23,9,16
78,46,5,6
78,16,9,11
78,4,7,10
78,35,9,9
78,14,10,6
78,2,3,7
78,7,10,7
78,12,7,4
78,48,6,4
78,33,18,6
78,45,10,10
78,34,7,4
78,28,9,6
78,29,3,6
78,10,5,9
78,31,7,13
78,22,6,5
78,17,5,3
78,6,2,8
79,22,6,5
79,48,6,4
79,20,7,5
79,14,10,6
79,9,12,10
79,13,5,5
79,41,8,8
79,47,7,6
79,46,5,6
79,27,6,7
79,15,11,7
79,26,5,5
79,42,8,2
79,40,5,8
79,3,9,12
79,29,3,6
79,5,3,8
79,16,9,11
79,28,9,6
79,25,16,10
79,44,7,9
79,21,7,12
79,1,11,8
79,23,9,16
79,6,2,8
79,43,5,6
79,7,10,7
79,36,1,9
79,31,7,14
79,33,18,6
79,19,8,6
79,24,9,9
79,8,1,8
79,4,7,10
79,2,3,7
79,49,5,10
79,18,4,7
79,10,5,9
79,38,8,9
79,39,15,5
79,32,4,4
79,45,10,10
79,17,5,3
79,0,7,8
79,34,7,4
79,37,13,5
79,11,3,1
79,30,9,6
79,12,7,4
79,35,9,9
80,8,1,8
80,27,6,7
80,18,4,7
80,21,7,12
80,15,11,7
80,40,6,8
80,4,8,10
80,35,9,9
80,1,11,8
80,11,3,1
80,3,9,14
80,49,5,10
80,16,9,11
80,26,5,5
80,13,6,5
80,47,7,6
80,41,9,8
80,14,10,6
80,9,12,10
80,42,8,2
80,34,7,4
80,2,3,7
80,7,10,7
80,48,6,4
80,37,13,5
80,33,18,6
80,43,5,6
80,31,7,14
80,38,8,9
80,45,10,10
80,39,15,6
80,28,9,6
80,12,7,4
80,5,3,8
80,0,7,8
80,25,16,10
80,36,1,9
80,10,5,9
80,44,8,9
80,19,8,6
80,32,4,6
80,20,7,5
80,6,2,8
80,29,3,6
80,24,9,9
80,30,9,6
80,17,5,3
80,46,5,6
80,23,9,16
80,22,6,5
81,20,7,5
81,33,18,6
81,10,5,9
81,42,8,2
81,23,9,16
81,44,9,9
81,18,4,7
81,48,6,6
81,3,9,14
81,26,5,5
81,37,13,5
81,39,16,7
81,31,7,14
81,24,9,9
81,4,9,10
81,28,9,6
81,46,5,6
81,32,5,6
81,25,16,10
81,30,9,6
81,2,3,7
81,29,3,6
81,12,7,4
81,8,2,9
81,38,8,9
81,9,12,10
81,11,3,1
81,15,11,7
81,40,6,8
81,47,7,6
81,36,1,9
81,0,7,8
81,35,9,9
81,1,11,8
81,21,7,12
81,22,6,5
81,17,6,4
81,41,10,8
81,6,2,8
81,27,6,8
81,13,6,5
81,19,8,6
81,7,10,7
81,5,3,8
81,14,10,6
81,34,7,4
81,16,9,11
81,43,5,7
81,49,5,10
81,45,10,10
82,45,10,10
82,33,18,6
82,36,1,9
82,42,8,2
82,30,9,6
82,16,9,11
82,3,9,14
82,1,11,8
82,0,7,8
82,25,16,10
82,15,11,7
82,39,16,7
82,10,5,9
82,44,9,10
82,34,7,4
82,35,9,9
82,14,10,6
82,22,6,5
82,18,4,7
82,19,8,6
82,37,13,5
82,46,5,7
82,8,2,9
82,43,5,7
82,11,3,1
82,31,7,14
82,32,6,6
82,29,3,6
82,9,12,10
82,7,10,7
82,4,9,10
82,26,5,5
82,40,7,8
82,13,6,6
82,48,6,7
82,21,8,12
82,27,6,8
82,17,7,4
82,38,8,9
82,20,7,5
82,41,10,8
82,2,3,7
82,49,5,10
82,5,3,8
82,28,9,6
82,23,9,16
82,24,9,9
82,47,7,6
82,6,2,8
82,12,7,4
83,11,3,1
83,18,4,7
83,20,7,5
83,46,5,7
83,29,3,6
83,28,9,6
83,21,8,12
83,45,10,10
83,35,10,9
83,33,18,6
83,19,8,6
83,27,6,8
83,40,7,8
83,10,5,9
83,39,16,8
83,15,11,7
83,7,11,7
83,30,9,6
83,48,6,9
83,49,5,10
83,31,7,14
83,4,9,10
83,24,10,9
83,36,1,9
83,0,7,8
83,38,8,9
83,43,5,7
83,23,9,16
83,47,7,6
83,17,7,4
83,6,2,9
83,13,6,6
83,3,9,14
83,22,7,5
83,12,7,4
83,9,12,10
83,5,3,8
83,26,5,5
83,25,16,11
83,34,7,4
83,14,10,6
83,41,11,8
83,44,9,10
83,42,8,2
83,16,9,11
83,37,13,5
83,2,3,7
83,1,11,8
83,8,2,9
83,32,6,6
84,21,8,12
84,27,6,8
84,2,3,7
84,29,4,6
84,7,11,7
84,34,7,5
84,19,8,6
84,16,9,11
84,43,5,7
84,13,6,8
84,46,5,7
84,49,5,10
84,5,4,8
84,17,7,4
84,22,7,5
84,28,9,6
84,39,17,8
84,37,13,5
84,9,12,10
84,38,8,9
84,32,7,6
84,47,7,6
84,41,11,8
84,25,16,11
84,44,9,11
84,30,9,6
84,36,1,9
84,15,11,7
84,42,8,2
84,24,10,9
84,20,7,5
84,1,11,8
84,33,18,6
84,45,10,10
84,48,6,9
84,11,3,1
84,31,7,14
84,14,10,6
84,3,9,14
84,23,9,17
84,0,7,8
84,6,2,9
84,10,5,9
84,40,7,8
84,35,11,9
84,26,5,5
84,8,2,9
84,18,4,7
84,4,9,10
84,12,7,4
85,7,11,7
85,25,16,12
85,43,5,7
85,9,12,10
85,31,7,14
85,44,9,11
85,35,11,9
85,46,5,7
85,21,8,12
85,40,7,8
85,14,10,6
85,18,4,7
85,49,5,10
85,5,5,8
85,47,7,6
85,23,9,17
85,1,11,8
85,13,6,8
85,2,3,7
85,48,6,9
85,6,2,9
85,15,11,7
85,37,13,5
85,19,8,6
85,24,10,9
85,0,7,8
85,38,9,9
85,11,3,1
85,30,9,6
85,28,9,6
85,34,7,6
85,27,6,8
85,12,7,4
85,3,9,14
85,16,9,11
85,17,7,4
85,41,11,8
85,4,9,10
85,22,7,5
85,42,8,2
85,36,1,9
85,32,8,6
85,29,4,7
85,45,10,10
85,33,18,6
85,26,5,5
85,8,2,9
85,39,17,8
85,20,7,5
85,10,5,9
86,49,5,10
86,28,9,6
86,19,8,6
86,10,5,9
86,17,7,4
86,14,10,6
86,36,1,9
86,26,5,5
86,7,11,7
86,48,6,9
86,45,10,10
86,2,4,7
86,16,9,11
86,8,2,9
86,1,11,8
86,3,9,14
86,44,9,11
86,33,18,7
86,18,4,7
86,47,7,6
86,20,7,5
86,24,10,9
86,41,11,8
86,4,9,10
86,37,13,5
86,38,9,9
86,6,3,10
86,46,5,7
86,27,6,8
86,0,8,8
86,35,11,9
86,40,7,8
86,11,3,1
86,29,4,7
86,5,5,8
86,23,9,17
86,25,16,12
86,22,7,6
86,42,8,2
86,9,12,10
86,43,5,7
86,15,11,7
86,12,8,5
86,34,7,6
86,39,17,8
86,31,7,14
86,30,9,6
86,13,6,8
86,32,8,6
86,21,8,12
87,20,7,5
87,25,16,12
87,31,7,14
87,28,10,6
87,27,6,8
87,13,6,8
87,37,13,6
87,22,7,6
87,21,8,12
87,1,11,8
87,43,5,7
87,48,6,9
87,26,5,5
87,18,4,7
87,23,9,17
87,11,3,1
87,41,11,8
87,30,9,6
87,39,17,8
87,0,8,8
87,38,9,9
87,9,12,10
87,4,9,10
87,5,5,8
87,29,4,7
87,10,5,9
87,46,5,7
87,34,7,6
87,7,11,7
87,36,1,9
87,49,5,10
87,14,10,6
87,17,7,4
87,6,3,10
87,12,8,5
87,16,9,11
87,40,7,8
87,35,11,9
87,24,10,9
87,19,8,6
87,47,7,6
87,33,18,7
87,3,9,14
87,42,8,2
87,32,8,6
87,2,4,7
87,44,9,11
87,45,10,10
87,8,2,9
87,15,11,7
88,41,11,8
88,37,13,6
88,13,6,8
88,16,9,11
88,34,7,7
88,3,9,14
88,6,3,10
88,23,9,17
88,15,11,7
88,42,8,2
88,27,6,8
88,0,8,8
88,36,1,9
88,43,5,7
88,49,5,11
88,39,17,8
88,22,7,6
88,24,11,9
88,5,5,8
88,35,11,9
88,14,10,6
88,2,4,7
88,30,10,6
88,45,10,10
88,29,4,7
88,25,16,12
88,19,8,6
88,47,7,6
88,4,9,10
88,21,8,12
88,40,7,8
88,28,10,6
88,10,5,9
88,33,18,7
88,18,4,7
88,46,5,7
88,26,5,5
88,7,11,7
88,31,7,14
88,12,8,5
88,11,4,1
88,48,6,9
88,17,7,4
88,20,7,5
88,44,9,12
88,9,12,10
88,38,9,9
88,32,8,6
88,8,2,9
88,1,11,8
89,3,9,14
89,21,8,13
89,36,2,9
89,31,7,14
89,5,5,8
89,44,9,12
89,24,11,9
89,47,7,6
89,33,18,7
89,0,8,8
89,10,5,9
89,20,7,5
89,37,13,7
89,19,8,6
89,12,8,5
89,1,11,8
89,16,9,11
89,25,17,12
89,14,11,6
89,40,7,8
89,34,7,7
89,42,8,2
89,30,10,6
89,7,11,7
89,28,11,6
89,35,11,9
89,38,9,9
89,13,6,9
89,32,8,6
89,46,5,7
89,41,11,8
89,6,3,10
89,49,5,12
89,2,4,7
89,39,17,8
89,17,7,4
89,43,5,7
89,27,6,8
89,48,6,9
89,22,7,6
89,45,10,10
89,4,9,10
89,9,12,10
89,11,4,1
89,23,9,17
89,15,11,7
89,18,4,7
89,26,5,5
89,8,2,9
89,29,4,7
90,32,8,6
90,6,3,10
90,4,9,10
90,37,13,7
90,12,8,5
90,43,5,7
90,40,7,8
90,8,2,9
90,5,5,8
90,41,11,8
90,42,8,2
90,1,11,8
90,16,9,11
90,2,4,7
90,21,8,13
90,46,5,7
90,10,6,9
90,20,7,5
90,49,5,12
90,33,18,7
90,30,10,6
90,31,7,14
90,24,11,9
90,36,2,9
90,28,11,6
90,19,8,6
90,26,5,5
90,3,9,14
90,44,9,12
90,45,10,10
90,0,8,8
90,22,7,6
90,34,7,7
90,23,9,17
90,18,4,7
90,47,7,6
90,35,11,9
90,9,12,10
90,25,17,12
90,39,17,8
90,17,7,4
90,7,12,8
90,27,6,8
90,14,11,6
90,13,6,9
90,48,6,9
90,29,4,8
90,11,4,1
90,38,9,9
90,15,11,7
91,17,7,4
91,16,9,11
91,22,7,6
91,25,17,12
91,3,9,14
91,26,5,5
91,34,7,7
91,43,5,7
91,6,3,10
91,30,10,6
91,15,11,7
91,44,9,12
91,2,4,7
91,49,5,12
91,31,7,14
91,23,9,18
91,32,8,6
91,5,5,9
91,35,11,9
91,41,11,8
91,0,8,8
91,38,9,9
91,45,10,10
91,4,9,10
91,47,7,6
91,20,7,6
91,21,8,13
91,28,11,6
91,27,6,8
91,11,4,1
91,18,4,7
91,1,11,8
91,13,6,9
91,48,6,9
91,8,2,9
91,10,7,9
91,37,13,7
91,24,12,9
91,33,18,7
91,19,8,6
91,14,11,6
91,7,12,8
91,46,6,7
91,29,5,8
91,9,12,11
91,12,8,5
91,39,17,8
91,40,7,8
91,42,9,3
91,36,2,9
92,35,11,9
92,7,13,9
92,38,10,9
92,16,9,11
92,28,11,6
92,31,7,14
92,5,6,9
92,17,7,4
92,20,7,7
92,48,6,9
92,34,7,7
92,29,5,8
92,23,9,18
92,6,3,10
92,27,6,8
92,3,9,14
92,41,11,8
92,15,11,7
92,43,5,8
92,37,13,7
92,8,2,9
92,47,7,6
92,26,5,5
92,24,12,9
92,22,7,6
92,33,18,7
92,18,5,8
92,11,4,1
92,25,17,12
92,21,8,13
92,44,10,12
92,45,10,10
92,39,17,8
92,36,2,9
92,14,11,7
92,49,5,12
92,4,9,10
92,19,8,6
92,32,8,6
92,13,6,9
92,46,6,7
92,2,4,7
92,42,9,3
92,0,8,8
92,40,7,8
92,9,12,11
92,12,8,5
92,10,7,9
92,1,11,8
92,30,10,6
93,10,7,9
93,14,11,7
93,48,6,9
93,44,10,12
93,18,5,8
93,33,18,7
93,4,9,10
93,29,5,8
93,47,8,6
93,28,11,6
93,0,8,9
93,39,17,9
93,19,8,6
93,22,7,6
93,42,10,3
93,35,11,10
93,25,17,12
93,15,11,7
93,1,11,8
93,2,4,7
93,9,12,11
93,46,7,7
93,45,10,10
93,11,4,1
93,7,13,10
93,49,5,12
93,20,7,7
93,26,5,5
93,13,6,9
93,43,5,8
93,12,8,5
93,34,7,7
93,37,13,7
93,5,6,9
93,38,10,9
93,21,8,13
93,32,8,7
93,36,2,9
93,30,10,6
93,17,7,4
93,24,13,9
93,23,9,18
93,27,6,8
93,3,9,14
93,41,11,8
93,40,7,8
93,31,8,14
93,6,3,10
93,8,2,9
93,16,9,11
94,3,9,14
94,37,13,7
94,6,3,10
94,18,5,8
94,22,7,6
94,31,8,14
94,47,8,6
94,42,10,3
94,12,8,5
94,32,8,7
94,7,13,10
94,5,6,9
94,20,7,7
94,21,8,13
94,10,7,9
94,28,11,6
94,38,10,9
94,39,17,9
94,16,9,11
94,35,11,10
94,41,11,8
94,46,7,7
94,2,4,7
94,25,17,12
94,15,11,7
94,17,7,4
94,36,2,9
94,30,10,7
94,29,5,8
94,14,11,7
94,49,5,12
94,27,6,8
94,9,12,11
94,26,5,5
94,23,9,18
94,19,8,6
94,33,18,7
94,11,4,1
94,34,7,7
94,24,13,9
94,0,9,9
94,43,5,8
94,45,10,10
94,4,9,10
94,48,6,9
94,40,7,8
94,8,2,9
94,1,11,8
94,13,6,9
94,44,10,12
95,18,5,8
95,32,8,7
95,12,8,5
95,49,5,12
95,35,11,10
95,24,13,9
95,41,11,9
95,9,12,11
95,6,3,10
95,26,5,5
95,45,10,10
95,43,5,8
95,31,8,14
95,46,7,7
95,15,11,7
95,11,5,1
95,8,2,9
95,28,11,6
95,5,6,9
95,42,10,3
95,48,6,9
95,19,8,6
95,25,18,13
95,36,3,10
95,27,6,9
95,17,7,4
95,2,4,7
95,47,8,6
95,37,13,7
95,4,9,10
95,39,17,9
95,38,10,9
95,1,11,8
95,13,7,10
95,40,7,8
95,23,9,18
95,34,7,7
95,7,13,10
95,14,11,7
95,29,5,8
95,21,8,13
95,3,9,14
95,44,10,12
95,10,7,9
95,16,10,11
95,0,9,9
95,30,10,7
95,33,18,7
95,20,7,7
95,22,7,6
96,31,8,14
96,46,7,7
96,34,7,7
96,1,11,8
96,39,17,9
96,19,8,6
96,4,9,10
96,48,6,11
96,36,3,11
96,17,7,4
96,2,4,7
96,20,7,7
96,5,6,9
96,13,7,10
96,29,5,8
96,6,4,10
96,44,10,12
96,10,7,9
96,30,11,7
96,28,11,6
96,16,10,11
96,33,18,8
96,21,8,13
96,41,11,9
96,3,9,15
96,27,6,9
96,22,8,6
96,45,10,10
96,12,8,5
96,26,5,5
96,40,7,8
96,8,2,9
96,35,11,10
96,15,11,7
96,32,8,7
96,9,13,11
96,24,13,9
96,23,9,18
96,38,11,10
96,37,13,8
96,47,8,6
96,11,5,1
96,0,10,9
96,43,5,8
96,18,5,8
96,49,6,12
96,42,10,3
96,25,18,13
96,7,13,10
96,14,11,7
97,48,6,12
97,19,8,6
97,13,7,10
97,40,7,8
97,3,9,16
97,26,5,5
97,35,11,10
97,18,5,8
97,23,9,19
97,38,11,10
97,46,7,7
97,29,5,8
97,17,7,4
97,16,10,11
97,24,13,9
97,6,4,10
97,11,6,1
97,37,13,8
97,42,10,3
97,36,3,11
97,7,13,10
97,44,10,12
97,30,11,7
97,4,9,10
97,32,8,7
97,1,11,8
97,41,11,10
97,45,10,11
97,14,12,8
97,2,4,7
97,15,12,7
97,0,10,9
97,47,8,6
97,22,8,6
97,27,6,9
97,43,6,8
97,8,2,9
97,25,18,13
97,34,8,7
97,28,11,6
97,9,13,11
97,12,8,6
97,31,9,14
97,21,8,13
97,20,7,7
97,39,18,10
97,10,7,9
97,33,18,8
97,5,6,9
97,49,7,12
98,33,18,8
98,36,3,11
98,10,7,9
98,22,8,6
98,24,13,9
98,7,13,10
98,12,8,6
98,6,4,10
98,38,11,10
98,35,11,10
98,3,9,16
98,47,9,6
98,40,7,8
98,5,6,10
98,34,8,7
98,21,8,13
98,31,9,14
98,27,6,10
98,25,18,13
98,32,8,7
98,0,10,10
98,44,10,12
98,19,8,6
98,4,9,10
98,49,7,12
98,37,13,8
98,45,10,11
98,20,8,7
98,26,5,5
98,8,2,9
98,39,18,11
98,15,12,7
98,17,7,4
98,11,6,1
98,42,10,3
98,41,11,10
98,48,6,12
98,1,12,8
98,9,13,11
98,18,5,8
98,2,4,7
98,23,9,19
98,30,11,7
98,14,12,8
98,13,8,10
98,28,11,6
98,46,7,7
98,16,10,11
98,29,5,8
98,43,6,8
99,24,13,9
99,22,8,6
99,25,18,13
99,40,7,8
99,6,4,10
99,42,10,3
99,13,8,10
99,47,10,6
99,36,3,11
99,37,13,8
99,16,10,11
99,35,11,10
99,33,18,8
99,7,13,10
99,28,11,7
99,18,5,8
99,9,13,12
99,26,6,5
99,4,9,10
99,10,7,9
99,45,10,11
99,11,6,1
99,21,8,13
99,14,12,8
99,29,5,8
99,0,10,10
99,32,8,7
99,20,8,7
99,48,6,12
99,1,12,8
99,2,4,7
99,31,9,14
99,8,2,9
99,43,6,8
99,15,13,7
99,39,18,11
99,23,9,19
99,17,7,4
99,27,6,10
99,38,11,10
99,12,8,6
99,49,7,12
99,41,11,10
99,44,10,12
99,34,8,7
99,3,9,16
99,19,8,6
99,30,11,7
99,46,7,7
99,5,6,11
100,31,9,14
100,34,8,7
100,27,6,10
100,7,13,10
100,43,6,8
100,20,8,7
100,28,11,7
100,6,4,10
100,30,11,7
100,19,8,6
100,8,2,9
100,11,6,1
100,22,8,6
100,32,8,7
100,4,9,10
100,39,18,11
100,21,8,13
100,40,7,8
100,16,10,11
100,49,8,12
100,3,9,16
100,5,6,11
100,47,10,6
100,26,6,5
100,10,7,9
100,45,10,11
100,13,8,10
100,38,11,10
100,42,10,3
100,46,7,7
100,2,4,7
100,35,11,10
100,37,13,8
100,29,5,8
100,44,10,12
100,17,7,4
100,24,13,9
100,36,3,12
100,0,10,11
100,15,13,7
100,48,6,12
100,23,9,19
100,41,11,10
100,25,19,13
100,18,5,8
100,9,13,12
100,14,12,8
100,1,12,8
100,12,8,6
100,33,18,8
